gene	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast
ENSG00000005513	0.542128	0	0.426439	1.15757	3.25084	0	0.247814	1.54397	0.195189	0	0.585379	0	0.144462	0	0.655258	0.658274	0	1.08039	0	0	0	0	2.058612	0.203237	0
ENSG00000005700	9.22196	12.3138931019	10.265253	11.55867	7.62628882	11.5145171858	8.586863	14.819831	26.4758075	15.753728	6.53896886	22.212148792	14.748067	16.95928	11.704985775	14.70109	13.957736	10.204427124	11.06573	22.025084	13.785054568	14.0394300056734	20.71664588533	21.827831	9.16815759
ENSG00000005801	24.352903	29.03425228	45.1178492	19.941854915	36.183410320268	14.604650033	22.433162	28.62949028	18.8986175	22.6601130032751	20.31419365	24.30082846	29.052749304	36.741421719	17.414979	31.05778	24.830916	44.941412	18.672133	32.7505559	17.9162599	21.440221	21.49468779	38.958482	43.59742
ENSG00000005810	37.583018	26.3757994	12.2283223	22.30022844	48.733812	24.7473121	23.6535574	21.7806975	22.6392212	22.379581265	35.7144019	61.64738602	13.6573601	43.6610198	8.655733060202	25.3347435	16.7616376	35.8780098	25.5419036	26.2555147	28.4962609	18.5525439	32.3631296521	12.906643	71.107068
ENSG00000005812	2.878475	2.233387	5.154692	5.055434	6.12524	1.311785	5.047965	5.22069	3.634287	6.872964	6.46048	14.18693	8.652397	17.0143335	10.99215	8.974291	22.83506	20.09854	14.604633	16.10028	12.992228	4.940931	7.724746	8.575337	14.34426
ENSG00000005844	0.129369	0	3.766206	0.277681	2.93512	0	5.98633	7.52357	2.74973	4.69673	4.05663	7.3065443	11.19561	7.296691	1.4047	0	2.60821	0	0.0988396	0	1.148196	3.746891	0.107769	3.96532	0
ENSG00000005882	28.89604	38.646005	41.86649	26.40429	48.55077	18.477284	40.633045	19.61161	22.200381	43.43213	41.368945	95.83734	47.65193	49.190547	60.2704	20.8582107	44.38567	37.842756	37.37751	28.53921926	76.962081	43.52916694006	38.42601	11.274161	24.70965
ENSG00000005884	16.29113052392	7.23892339705	1.375443	12.358383	7.063049	0.19172	0.5965135	9.55892	5.188274	1.044536	5.411932	1.504379	3.866151	0.461002	17.63235002	1.10928	7.696506	17.313599	1.534553	1.053398	87.234865	10.55701	7.93411	17.74714	0.3068979
ENSG00000005889	25.248212756	6.884959	12.74011	17.51554	22.85035132638	21.64272	27.06003	18.17619	8.06754	12.108923	12.376768	23.09634	17.99589	23.133474873	21.459470451329	17.760639	7.839612905796	8.53137831008663	23.764786	27.254106	14.824345	22.063012	13.85708	4.47059	52.014229
ENSG00000005893	122.582832	171.12451	93.26917	94.12271	185.2174	257.78905	169.22019	130.47555	131.53494	63.1723	79.4336	154.07189	202.790945	143.72453	131.81502	214.58657	91.8138	99.893421	219.4949	157.30986	110.14276	194.86255	219.29745	173.3239	182.24144
ENSG00000005961	0	3.95541	0	0	0	4.44904	7.9252	0	0	0	0	0	0.454997	0	0	0	3.052534	0	0	8.919561	0	5.784938	0.143564	0.221827	0
ENSG00000005981	0.638036	0.693686	0.880796	0.419689	0.132797	0.392969	0.6295	0.25265	0.164753	0.463938	3.697827	0.50542	0.242526	0.790682	0.907406	0.203778	0.287981	0.262678	0.730676	1.05201	0.539447	0.596244	0.549883	8.39975	0.628775
ENSG00000006007	56.8647	52.818246	39.47433	47.44118	31.12237	19.73481	14.05967	54.63089267	43.50431	41.37472	41.89836	33.764378	20.99586	62.94895	68.34367	56.527438	71.1413	61.43081	53.63826	92.2134	51.17582	60.933475	81.4915	79.0791	74.929925073
ENSG00000006015	19.509021	38.6621175	59.19941	46.63599	32.74146	27.862807	33.07229	18.53362	52.713664	38.13047	24.01877	26.0862429305	23.62736	53.74318	45.93191	64.21335	57.61447	40.446718341	48.260851	38.09753	55.3723	27.3751509364026	30.73286	30.13323	76.205207
ENSG00000006016	13.25082	0.290798	5.84219	10.157032	7.2746031	9.82834	25.825015	26.86212	26.02707	71.53127	59.5333	28.88376	7.6912	15.44373	20.23137	5.541692	50.44782	17.46456	4.19268	11.92926	98.263856323	51.68076	105.5279	225.62617	43.82805
ENSG00000006025	10.30097	2.606067	2.07784	6.4520846	11.27128	1.635014	1.73578	2.723525	7.437058	0.6360870064753	0	6.347563	4.094055	1.09093	0	3.637864	2.4022	0	5.28865	0.559488	2.423701	1.7942	6.77404	0.220101	7.062478
ENSG00000006042	37.297275	73.49061	68.33651128951	25.88556	79.653001	159.09139327086	118.080382	49.54773774	99.00185	64.567994	28.91626	157.3386051792	119.2691	108.98322	89.15625631566	142.51494	104.024295	82.1437992762	147.030450016377	134.40181	66.123889	125.80817	133.79588	63.166993	184.94516
ENSG00000006047	0	0	0	0	0	0	0	0	0	0	0.212242	1.00768	0.30733	0.317897	1.26168	0	0	2.42627	0.0779907	0	0	0	0	0	0.409721
ENSG00000006062	5.33809	8.886811	14.5447	10.08437	5.82543	3.9968066	7.89869	12.03667	6.70806	2.90399	6.25757	4.578272	7.34559	10.48554	6.995977	9.82602	15.44822	8.648694	8.793779	9.40481	11.2908	8.053548	1.433642	3.91952	15.44232
ENSG00000006116	0	0	0	0	0	0	0	0	0	0	0.14657	0.21352	0.670851	0	0	0.0333349	0	0	0	0.270442	0	0.137654	0	0	0
ENSG00000006118	0.768142	4.779127	3.860726	4.495933	0.213538	9.976405	0.492528	2.084369	0.156592	3.542788	0.243436	3.50001	1.15417	0.615827	0.398225	3.804376	0.97045397	1.264526	0.488578	0.346017	0.260337	0.782307	0.281202	0.166314	0.29949
ENSG00000006125	50.48375685	49.911708	54.2034200025735	38.38369	41.6276635203	42.496	46.963164313	72.354978559	55.68622	30.62955120022	33.848918	58.4276000060806	44.3346610222934	59.695527	69.229090216	42.795288532753	47.7501700087986	57.6054	65.882970387	46.95879	88.819880179215	76.263979551	59.9019420248022	44.17338	47.68358
ENSG00000006128	0	0.605254	0	0	0	0.476204	0	0	0	7.4934	4.16472	0	0	0	8.37393	0	0.703865	11.09795	0	0	0	0	0	0	0
ENSG00000006194	3.691107	8.62482	13.818411	3.1969	1.567186	2.143913	1.976691	4.704935	14.162827	8.090183	4.482601	7.359165	0.112538	11.66397	2.726601	8.89141	2.745814	2.551492	13.893255	12.30546	5.8099	5.033818	9.61783	9.2558297	11.88922
ENSG00000006210	0.230761	2.080476	0.39046	0	0.160999	3.454854	1.19582099	2.797048	7.5314539	1.937432	0.373325	0.344901	7.69464	0.9657755	0.861963	2.0033416	1.124499	1.56028566	10.004264	4.721922	10.5721395	0.614958	0.5779934	0.117259	1.13369
ENSG00000006282	19.06786163142	44.422852256	41.05306098	11.180065	11.30929	26.4189037	27.0970463	35.90821	46.777349	13.4776006776	19.33451	43.37278	53.408390696	25.9552055	91.7585046323656	77.6637632742	39.24654085297	66.317424127	48.4464439199	40.69221401445	23.629401	25.26409201543	24.2960689609434	14.33400162552	40.8975200587792
ENSG00000006283	0	0.0948195	1.8564110707614	1.944481	0.359109	0.4181009	0	2.4445303	0	0.474767	0.512439	0.371057	0	0.409923	0.834187	0.578341	0.615056100256	1.0225078	1.51988	0.493523	1.41598	0.766328	0.84672619129243	0.0745482	2.3514760518328
ENSG00000006327	96.0251	184.2204	132.7081	36.6783	37.16772	82.82263130393	74.7768	184.627775	399.1396	145.9353	114.84296	38.09136	146.995	79.72757	60.92746	205.272407	160.42573	94.9176	85.8326	74.71255	692.23	605.4196	758.5970304153	681.66	52.44859
ENSG00000006377	0	1.1557632	0	0	2.976865	4.30054	0.213791	0	2.16536	0	0	0.320332	2.137357	0	0	1.1378	0	0	0.873397	0.21617	7.35764	3.8054	1.164676	0	7.80359
ENSG00000006432	0	0.0912837	0.0616446	0.0946086	0.120229	0.163924	0.0352822	0.893168	0.108333	0.0642073	0	0.0446618	0.0902724	0.0440201	0.522429	0.0621068	0.0493251	0.085437	0.0658456	0.155085	0.0465968	0.0382231	0	0	0.0350754
ENSG00000006451	26.9373	29.21021	11.76405	14.9126	12.767	20.68801	22.5417	30.1367	39.2325	12.00134	12.85333	19.82785	36.9336	17.66095	18.22095	34.47757	41.17131	13.57982	31.39221	43.46338	52.5944	41.7329	33.187586	27.1672	16.99454
ENSG00000006453	0.176931	0.286653	0.192434	0	1.18274	1.930887	1.874041	2.891098	2.11269	4.240437	0.26108	0.207118	2.139046	0.130644	5.54615	0	1.951034	3.27099	0.207328	1.31936	7.930338	2.185367	3.39557	8.21232	1.373269
ENSG00000006459	16.3647	6.013001	8.21736	1.63115	5.38386	2.87135	3.982798	11.611888	6.119687	4.61516	0.464116	7.646524	5.56014	2.79932	5.47199	5.19667	15.631551	2.584914	7.28307	2.415561	2.73244	8.485236	1.305867	6.35054	4.5136432
ENSG00000006468	0	0	1.120827	0	16.502702605073	16.725607	2.618632445	1.39929	3.21623300329352	1.09583	1.527366	11.360435	13.85305357997	4.882772	0	3.887718	8.7787101594	0.3255677	9.55135634756	5.53063580455606	13.355323	22.7094694	6.810015	3.09823	12.948948
ENSG00000006530	8.74643	28.69757	11.53957	9.721338	15.20353	17.531699	15.39369	26.02067	14.316159	11.6636793	14.6174	32.784497	8.56153	17.37448	13.73325	7.12085	9.97109	20.826237	25.95273	33.67949	23.82878	42.72437	15.180515	21.37298	6.84837
ENSG00000006534	30.86964	12.78939169503	30.84351	48.33906	13.356487	12.022266	1.49529	50.35041	29.4098668	38.7054440164814	59.922646	3.837449	16.7887783069	33.52111	56.83121196982	34.03667426	45.83998	56.84457	14.126273	24.063715	22.16293	52.2188	39.765795949	61.5232756345	8.700726
ENSG00000006555	0.596887	0.910631	0	0.960534	0	0.379732	0	0.3302	0.291855	1.46537396	0.230288	0.219124	0.724586	0.350776	0.119357	0.804762	0	0.192621	0.250501	0.858493	0	0.423088	1.290515	0	0.188262
ENSG00000006576	22.973287474	22.526586	14.87239	15.2415920016238	8.39864942	10.05102	9.87039	12.6583705	37.216257	21.872906676	18.7754170159159	8.493767	14.11739	24.6891929	15.69739284	32.55433	8.6418755	30.77634324	39.380626	23.5644790059616	39.738684	49.995189407	46.9815600235903	26.986409	47.148387162598
ENSG00000006606	0	0	0	0	0	0	0	0	0	2.08705	0	0	0	3.17529	0	7.03134	5.78718	0	0	0.904966	0	0	0	0	0
ENSG00000006607	21.070220346225	22.573050307157	14.32672	25.4710164	22.20411673	13.532972	37.315829	36.22761	41.9377004266	22.53531	36.60384	41.52343	27.919643	36.09937	26.989476	53.25577	30.7731020071	24.605070368418	31.2807750751391	30.785110152003	21.941276	32.1477233	19.18879	48.3969	30.576146
ENSG00000006611	0	0	0	0	5.98227	13.0361	0	0	0	0	0	0.493232	0	0	0	0	0	0	0	0	0	0	0.672085	0	0
ENSG00000006625	43.85572	44.47286	21.75271	15.9929365	27.2439	39.6492	13.846	42.72017	35.479230194732	22.6667	22.3092	44.8772	28.7367	22.5471	39.3763	30.9461	28.06573	18.296	31.12636	14.915440276341	32.23908	46.9864	43.3624	17.451	19.910694602
ENSG00000006634	12.502154	1.50528	0.185421	6.08725	0.125566	14.88530511968	0	5.400672	13.75722	11.14314	7.983335	3.337497	8.051419	9.997670065	10.348598	3.9855	2.840837	4.962301	8.7183250105914	5.04975	0.659687	14.56007	8.548531	1.839422	10.422615
ENSG00000006638	0	0.401085	0.642474	0.615166	0.663226	0.526004	1.27437	3.18054	1.9207362	4.147936	0.46723500723514	1.77125	0.521573	3.419545	1.5211	2.33032	9.682943	5.94764	6.059202	5.08703	3.20305	0	3.7349693	0	1.95003
ENSG00000006652	53.39941	81.62301	65.83203	54.71199	102.47486	47.27954	20.76889838	58.110938	65.68824	39.007625	28.931929	75.406609	100.8832	108.954368	58.769087	54.410038	38.709872	37.7439	75.712846	47.961638	101.022235	104.666926	92.750281	58.247781	66.93863
ENSG00000006659	0	0	0	0	1.6738	1.63776	0.730025	1.53758	1.12741	2.30379	0	2.61056	0	2.1979	0	3.94788	0	1.73868	0.724748	0	0	0	0	0	0
ENSG00000006695	8.25885	6.03416	9.18561	6.89034	5.20858	6.250615	5.18008	5.637287	13.80476	4.674329	4.662964	3.97351	7.88731	10.90476	4.43629	3.943497	1.50373	1.988364	0.300305	5.171041	17.25864	7.95161	6.93538	8.66982	2.166856
ENSG00000006704	18.66252	10.479701	7.08947	4.66136	5.60201	5.927288	3.8693191	9.827594	5.878169	19.55374	11.511345	16.5005	3.01097	6.41992	7.347996	16.303887789	5.2613	14.56173	3.757399	3.697624	4.858095	4.776091	11.102875	14.17949	4.883
ENSG00000006712	41.52809	32.191385	24.3811	39.529570280407	36.4068	15.2528	25.12267	29.01068	12.082	10.218972	32.42233	59.96621	40.3517	27.68065	39.94263	20.26623	36.64806	26.18314	37.0233	27.077938	25.50069	31.5638	58.97647	28.9258	27.67383
ENSG00000006715	22.360258	41.66037	42.52285	24.92205	28.74476	32.185069	27.940309	19.834957	49.279504	32.07661	19.168294	43.970905	30.37466	36.732602	59.705663748315	21.560401	26.71959	26.39594	30.853835	20.58242	60.05191	26.3324	29.61337	15.497165	29.574852
ENSG00000006740	10.22796	2.2683600735603	6.802716	4.59497	0	0.42286360129701	0.35522200243249	6.9534815	3.955631	10.9708405	8.979749	0	0.6756410076265	5.705756	3.99367	3.8157612	7.2797729490377	13.56747	1.2767	2.28139931	9.53186	10.168705	15.20419	15.2648005	2.3458200232709
ENSG00000006744	41.46218	103.16461	63.6812885940676	23.504462	34.120282827	12.934118745	27.5312171447	106.56286177055	79.98367	59.06074	85.54331	74.13289	20.693084	32.83867	80.1983130750979	60.72246	52.4700487936	68.7774029838	51.304114	67.29136	6.395474	66.3332440903	84.843020492133	113.9397	88.142325126725
ENSG00000006747	0.380868	3.417305	7.920955	2.58554	0.217653	0.424610972324	3.215269	0.249274	2.596739	3.229676	0.99634754946	0.598461	7.982195	0.243384	4.378527	0.0816947	0.0729698	0.327386	0.163292	4.065083	4.883581	1.716839	7.667111	0.881984	0.401265
ENSG00000006756	15.628147	18.16121	8.61299	23.72531	10.70249	6.53994	13.75844	11.12635	19.22184	24.12517	19.51526	42.09073	17.275953788	27.3036	15.0113551	23.55777	10.240185	15.766762	21.21111	15.06095	13.982828	18.64039	4.853218	8.87416	22.97417
ENSG00000006757	20.924393	21.61343	9.15846	10.962417331	2.85802	26.020682	13.83741252218	11.78433	8.51681	15.577145	3.885869	1.36797	4.43761	8.760797	21.78141	8.02991	19.74316274177	14.3752301303	4.530056	10.20431973	10.16489934	11.12928	7.78798	19.2749	4.843988
ENSG00000006831	13.64454	5.27489	12.37154	9.85758	9.965503	8.95638	10.67486	4.87459	21.62897	21.58773	7.319628	10.10176	6.676483	9.10224	7.51057	3.57811	12.09124	9.576718	20.60902	6.33487	19.34841	7.887372	12.43267	3.31555	3.5906
ENSG00000006837	6.222311	9.070864	1.91942	12.50847	0.357594	0.335441	5.757623	7.72396	8.057849	31.01728	2.93215	5.34112	3.3282	0.392294	12.16839	0	3.545226	7.498840116064	4.47318	0.20369700734764	2.6384340225559	1.032925	25.57017	0.543651	0.350267
ENSG00000007001	0.697035	0.25784	0.00787333	0.263062	0	0.316123	0.686344	0.5449388	0	0.70193	0.447158	1.39265	0.192926	0.497204	0.241939	0.834868	0	0.220976	0.436367	0.216483	0.59086	0.535802	0.413879	0	1.23339
ENSG00000007038	0	0	5.67146	0	0	0	2.4941	0	0	0	0	3.56679	0	0	0	3.0526	0	0	1.732873024	0	0	0	0	0	0
ENSG00000007047	3.28844	2.159792	2.12568	5.621744	3.728499	4.633592	5.08256	3.05584	3.15882	2.697345	3.64455	4.5891	2.270703	6.254057	9.581299	2.074148	4.665584	4.74807	1.331206	1.68071	5.7050773	1.935056	1.02168	1.925035	2.93095
ENSG00000007062	0	0.339977	0.450909	0.127095795	0	0	0	0	0	0	1.48521	1.495765	0.339658	2.89659	2.493554	0.473421	0	0	0	0	0	0.0926942	0.342914	0.749771	3.66955
ENSG00000007080	58.47798	70.41422142895	59.2505	49.8766	17.323847	51.8433	37.20261	67.84935	83.97469	60.321	62.96869	54.5916	60.50388154883	79.7843	58.28134	74.234	93.33453	52.96702	66.7064	79.30253	145.71953	103.030982	111.9702	106.34238	46.400181
ENSG00000007129	0	4.74801	0	2.09465	0	0	0	1.43715	0	6.35037	3.85457	0	0	0	0	0	1.65152	1.06064	0	2.01903	0	0	0	0	0
ENSG00000007168	33.34003	31.72185	21.530937	19.11898	25.0329421	21.334406	27.588949	28.3333548	40.30391	50.2826	33.980651	48.9136	20.466034	58.9430658	31.81896	24.7654	41.6333573	20.684181	26.26128	39.363910638786	14.346758	52.27731	26.557089	40.51377	43.54352
ENSG00000007171	1.02682	0.22491	0	0	2.77496	0.0840024	0	6.87383	1.337852	26.6053	46.4032	0	0	0.107504	2.708861	0	0.875318	0	0	0.0964658	2.57262	0.245793	2.39813	0	0
ENSG00000007174	0	0.6120468	0	0.391074	0.0990969	0	0.4934514	0	0	2.000986	0	1.572285	0	1.898116	0.452163	0	0.1700604	0.3928261	0	0.664025	0	0	1.304438	0.441889	0.635831
ENSG00000007202	43.262948	28.4753	32.56558	44.8720840374	48.623488645043	12.616745	27.5912596	13.752593	21.184248	39.70084	33.7933924425	31.8462490231788	10.9397907	33.898638	39.677729	23.05393	36.5453893023235	23.524433	17.718638	40.657644	25.5513000944266	24.474823897	47.731071726	39.759247785	69.35535
ENSG00000007237	8.72219715503	12.0033271	28.7173119	12.9856193	22.372536	20.1800747061906	29.35438949	14.1999715	35.779719	27.037463	21.195183	30.320465	52.15676	47.5027	5.5582659	5.9030119	5.7138821	6.385902191	22.235713344	23.5051755668	18.429835340819	12.24259	16.0039490020137	38.745725	38.817914
ENSG00000007255	18.67051	2.5711	9.60139	6.6596400213688	28.763	9.75001366408	9.93718	5.8241833316	10.0093	8.68213	7.944950756	42.16825	9.457953714	6.00727	16.005	19.52366	5.12527	10.70155	13.75404	34.39168	15.702493	5.65229	12.95541	15.90815	3.04189
ENSG00000007264	0.343419	2.14372	18.68819	6.98836	4.41357	6.030662	0	10.11869	0	3.27117	4.42971	1.05483	19.2057	1.35486	29.4073	4.88092	8.01844	0	0	7.08346	4.3793	5.17211	6.1319	0	0
ENSG00000007312	0	2.26441056445	0	0	0	3.75443	5.07913	0	12.6827	1.21389	3.12424	14.37679007693	7.508710647428	12.9961	1.8861600508242	13.08786	4.701070207961	4.44388	15.8039100362901	5.6022130657052	0	5.03179	0	3.1012	18.84208
ENSG00000007314	0.464816	0	0	0	0	0.0434408	0	0.0514934	0	0	0	0	0	0.0557372	0.420174	1.9864	0.0647132	0.339236	0.0436228	0	0	0	0	0	0.0447646
ENSG00000007341	34.668822	32.854925	29.534389110143	25.248459	3.13559	8.470329	31.475810159877	14.000115	21.205716008625	14.96893297431	14.194657	34.9493	25.145557	34.4825196451	30.37257	24.798802	12.775905	23.46353165635	30.9313682311	15.482129	76.1240480013326	40.216228	17.994253	8.25318941954	25.4274430178034
ENSG00000007372	0.4564889136	0	0	0.69827233566	0.0635179	0	0	1.39208652712	1.295889768	3.14036	0.596834	0.3423006353	0	1.20767668316	1.86288498469	0	0.14860548096	0	0.050230845526	0.17139613713	0	0.05749831052	1.849784436976	7.8421822	1.5363638493
ENSG00000007376	0.967062	1.60985	0.377893	0	0	3.23549	4.07169	4.2831	0	0	0	0.512972	0.516817	0	0	0.780044	0.627436	1.65825	0.637459	0.242576	0	1.37595	0.282988	8.65893	0
ENSG00000007384	22.749247	19.55948	14.62341	12.7864639	41.00569	16.54718	33.43544	13.65485	24.97387	24.75362	16.03314674	55.80694	17.156875	23.07394	5.126534	16.49861	21.98402	24.1926	21.72406	41.80175	28.70564	31.16587	25.60997	52.87621	26.80481
ENSG00000007392	48.35603	61.357660528	42.0972698	45.71115	79.47993	46.208081	48.14365	34.527444	50.173640021014	37.6056926	36.57076	60.0848	52.239317	82.270657	31.926271	50.73860619	37.390287	22.7875661446	25.901888707	39.58876093438	35.6950330761158	38.9913479282	44.9709458061047	33.061304	56.88038
ENSG00000007402	0.671227	0.211492	0	0	0.552327	0.147554	0	0.176312	0.965455	0	0.182671	0	0	0.217948	0.205336	0	0.448986	0.22598	0	0.347403107101	0	0.377527	0	0	0.6476375709842
ENSG00000007520	1.56541	12.08516	3.0763	2.455068	0.784551	0.342371	1.06974	0	5.7224	1.43681	4.56755	2.67737	1.25978	3.87999	3.826267	1.88456	9.28881	10.84086	13.698	8.30222	6.05134	0.993175	2.435988	14.85072	13.55142
ENSG00000007541	23.202737	15.66121593969	41.29391456	45.362032	0	8.36494	4.364006	13.433967	16.4974	22.18269	17.68129	17.938713	11.030377	17.02735	38.1863829	13.434986	16.037982	24.6472235	34.022286	42.356187	20.72380733855	11.03488	22.97664	52.21725077	21.733314
ENSG00000007545	1.56062158282	2.10451319345	0.693290421178	2.924390197769	0.501609484527	0.893154257918	12.184260687229	0.963631575668	4.07999303573	0.71185527961	4.219768402871	10.340218492498	2.66762154764	3.868130046292	0.441455107763	1.177230720259	1.933677625457	1.49237257935	2.1766100765997	0.478494265293	5.42075122599	2.67359257495	4.554490434493	0	7.3727832461079
ENSG00000007866	1.02357	1.77928	2.65281	3.56575	4.38405	0	4.63425	4.239209	5.604529	5.24956	0.165795	1.97869	1.96547	2.60467	1.248057	4.7195	3.89623	0.566386	6.69991	4.00195	4.45682	10.1636	3.84937	7.12518	5.60413
ENSG00000007923	16.33843	13.37962	23.9274	12.6986	12.1229	13.84631377162	11.7246706669	26.2759	15.1245	8.503642	35.34167	23.934291	20.818725	8.48057	32.2010011	11.997969	16.88311	8.9793266	17.294305	28.917	26.11844	21.477709	19.005271	10.360623	17.6541
ENSG00000007933	2.13112	0	0	0	0	2.90596	4.55801	6.632319	5.17642	3.41406	3.242408	42.272579	3.99042	5.743003	6.42958	5.44838	0	9.043758	1.544782	0	1.0557555	0.782997	3.08245	1.69659	13.829205
ENSG00000007944	8.98183	6.97405	8.91165	24.12271	13.50333	14.10119	34.9898	14.01955	17.0425	11.6232	7.72157	42.0713	23.70085	17.187324	12.6479	18.25752	17.76709	4.63729	14.75631	19.69633	13.88185	6.50308	11.45799	3.452825	15.12624
ENSG00000007968	0.398073	0	0.365706	0.348967	0.254661	0	0	0.114865	0.399887	0	0.11509	0.333347	0.301559	0.268468	0.457439	0	0	0	0.662588	0.184818	0.102816	0.525258	0.09909	0	0.292422
ENSG00000008018	353.168	335.24083	287.149085	301.25375	270.8177	412.48104	241.52104	428.96927	431.97911	343.22775	307.656911	274.27181	375.12124	340.85967	442.11576	430.10267	420.83955	399.12606	519.91446	415.69932	436.71786	429.48189	446.21309	454.41833	341.64422
ENSG00000008083	1.73848	0.0823824	1.30736	1.46815	0.352527	0.478475	1.375441	0.567544	1.12042	2.68275	2.28714985	2.643050107436	3.339342	3.237237	1.23954	2.97786	2.94975	1.55688	5.42274	3.089804	0.500048	1.449158	2.55881	1.37908	5.38092
ENSG00000008086	20.311203	16.961191	10.341949	12.211375	23.7493173	9.739795	24.044475	12.746868	9.537569	16.97437	13.720557	47.47682	10.29674	19.209974	18.75885	10.38107981	18.217316	19.66348	15.9409	10.797794	12.0987773	10.513504	19.375193	17.334135	29.415808
ENSG00000008128	14.03912	12.9229	20.706554	3.665388064568	12.19395	7.357312	6.231578	4.59996	10.3945716	16.343793	14.417133	9.184692	6.167855	7.023236	22.6356927	4.46530413022122	9.34264	27.218597655197	10.62345	2.2302755430426	6.864742	9.118757	8.109495	11.0080695661151	9.14045
