gene	CD8_subtype_1	CD8_subtype_2	CD4_subtype_1	CD4_subtype_2	B_cell_subtype_1	B_cell_subtype_2	NK_subtype_1	NK_subtype_2	mono_subtype_1	mono_subtype_2	Endothelial_subtype_1	Endothelial_subtype_2	Fibroblast_subtype_1	Fibroblast_subtype_2	Neutrophils_subtype_1	Neutrophils_subtype_2
ENSG00000259884	1.3657761530209231	1.3658003125000056	3.887385275031373	3.8874384166666633	2.2417239687499944	2.2417239687499855	1.3893089475882048	1.391227749999999	39.23117833333334	39.02725752450784	0.12321606890776632	0.1228561954545455	4.741784661949968	4.735306838523801	0.42013900000000004	0.866687
ENSG00000260135	1.6892285097095883	1.689245749999998	1.1401731495350798	1.140181833333334	1.1806828124999953	1.1806828124999909	1.0047050198913097	1.0061919999999993	13.889078583333331	13.821293508884235	0.3045705257580792	0.30361535318181826	0.3070991878355783	0.30691026095238155	2.9434065	0.380076
ENSG00000260228	3.1701556376066047	3.170176500000015	4.085792470911024	4.0858016666666375	18.561818875000142	18.561818875000114	4.399038754498978	4.400364249999996	33.34143616666666	33.23799165094479	0.07394782007397332	0.07378916909090914	0.5466729949788116	0.546117626666666	11.859740000000002	12.526055
ENSG00000260352	0.7857322130119427	0.7857422499999985	0.9545478682914335	0.9545608333333392	0.9675444999999951	0.9675444999999886	1.242995898460329	1.2443655000000005	8.478198333333337	8.451176395272475	0.018469933301806435	0.018414673636363624	0.3833770184189053	0.38295063809523805	6.278185000000001	2.57546
ENSG00000260378	0.7897935004993607	0.789800250000004	0.6644440139890793	0.6644533333333339	2.1200504375000166	2.1200504375000144	1.5024561695040133	1.5036537499999998	19.437077500000004	19.396485955326906	0.01630248263664693	0.016216748636363635	0.054213293535166344	0.054155538095238244	48.465149999999994	116.98750000000001
ENSG00000260651	0.4734480497514041	0.47345506249999764	0.3626653982163972	0.3626730000000008	1.4355310000000114	1.435530999999999	0.6888248916639271	0.6890612500000005	12.222674999999999	12.197478237873263	0.1547528851668534	0.15418667727272736	0.2710980234285962	0.27093127476190554	19.3077	2.391935
ENSG00000260803	0.152907227166033	0.15291118749999996	0.4016132642408584	0.40161996666666827	10.178457500000045	10.178457500000077	0.04616790651728814	0.04624475000000005	0.267941875	0.2663582694673035	0.0014016376902326105	0.0013892272727272724	0.014092177590854321	0.014069676666666649	2.1136985	2.64518
ENSG00000260807	5.819766606955249	5.819853418749976	12.374927283887752	12.375025266666723	0.9991272499999995	0.9991272500000042	1.0591233717918893	1.0593792499999994	0.56042125	0.5592025633021231	0.1901087356865527	0.18947754499999994	0.3753267150569413	0.37496360080952296	0.8229864999999998	1.6457249999999999
ENSG00000260828	3.7120483560135384	3.7120975000000196	2.177410885131808	2.177466666666656	0.6481218749999949	0.6481218749999987	26.227719922437704	26.236449999999994	0.3628958333333334	0.36037849562774615	0.02706368958063553	0.02685361818181819	0.1265377650475761	0.11423159421956688	0.0	0.0
ENSG00000260861	0.39754870480249627	0.39755687500000186	0.2691002432239797	0.2691058333333332	1.87106061249999	1.8710606124999762	0.23884895142882967	0.23924650000000008	42.47637925	42.395263569277226	0.013886775956618441	0.01381651363636364	0.33811027691003304	0.08095703845752994	38.9834345	132.54852
ENSG00000261024	0.6757722083582626	0.06072053817178569	0.6936345803704071	0.692998265078117	0.826629950046553	0.8253716088642244	7.684580683331715	7.686000000000004	0.49818883674284475	0.8630793164474759	0.03855080747001284	0.03845190231818184	0.5719429347337843	0.5713080928571439	8.5769025	4.8175954999999995
ENSG00000261158	0.48375241324281576	0.4837598750000007	0.12568053977425597	0.1256828333333333	1.48962812500001	1.4896281249999967	0.7308300659077192	0.7315450000000004	8.661751666666667	8.644819436173348	0.03280106257695326	0.032611093636363615	0.029107423922917163	0.029063013809523884	16.847450000000002	60.267450000000004
ENSG00000261208	2.1922666178270775	2.192291187500005	1.1718066856675664	1.1718255499999957	0.023004625000000223	0.023004625000000292	8.597826637861424	8.600789999999998	0.2394139916666667	0.2380989949840702	0.0013035909793610203	0.0012977886363636365	0.9030813626054602	0.03436966958052745	0.03070075	0.0
ENSG00000261218	0.49983500197222147	0.49984018749999853	0.6069841358399575	0.6069891666666651	43.86967431250011	43.869674312500116	0.6898721824906815	0.6901417499999998	13.779716281916663	13.753573309040616	0.045055488622772415	0.04478715909090909	0.4373927313009714	0.4368971190476196	52.29081	76.3541785
ENSG00000261222	0.06500423644287971	0.0650056312499996	0.05248148214621118	0.052481900000000074	3.8218836562499994	3.82188365625002	1.129231061749182	1.1303439749999997	122.38160999999994	122.06287368974508	0.021165612066487736	0.02103521113636364	0.029899612626721712	0.029880578761904673	12.91512	29.549475
ENSG00000261552	81.6961925457347	81.69655000000023	98.92277795726702	98.92301666666725	0.8890991874999955	0.8890991874999951	58.064898700891554	58.08214999999996	0.778636725	0.7732071443276344	0.00784225528597181	0.007772818181818185	0.021729164393992497	0.021704552380952407	0.7908679999999999	0.9748235
ENSG00000261556	5.191810498783345	21.275469131581737	28.08526180770533	28.053734009357022	27.93324566044122	28.006296588300337	10.512450218650343	10.51482675	17.718364114527695	25.173533014524786	0.45096504950703503	0.4500494086363637	4.646672546401226	2.8766678848355984	0.5074395500000001	0.63217635
